title,id,brand,image,originalPrice,salePrice,discount,rating,reviewCount,thumbnails,description,detailImage,performance,extends
Card màn hình MSI GeForce RTX 5060 Ti Shadow 2X OC 8GB,1066818133,MSI,https://product.hstatic.net/200000722513/product/12224-vga-msi-geforce-rtx-5060ti-8gb-gddr7_6bd35d0263a14ad884e1f55974de0b27.jpg,13290000.0,10632000,0.2,0.9,34,['https://product.hstatic.net/200000722513/product/12224-vga-msi-geforce-rtx-5060ti-8gb-gddr7_6bd35d0263a14ad884e1f55974de0b27.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/12224-vga-msi-geforce-rtx-5060ti-8gb-gddr7_6bd35d0263a14ad884e1f55974de0b27.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Card màn hình MSI GeForce RTX 5060 Ti Inspire 2X OC 16GB,1066818126,MSI,https://product.hstatic.net/200000722513/product/geforce_rtx_5060_ti_16g_inspire_2x_oc_box_card_842915f1bdd5457596c4e305387db228.png,16990000.0,11043500,0.35,3.8,255,['https://product.hstatic.net/200000722513/product/geforce_rtx_5060_ti_16g_inspire_2x_oc_box_card_842915f1bdd5457596c4e305387db228.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/geforce_rtx_5060_ti_16g_inspire_2x_oc_box_card_842915f1bdd5457596c4e305387db228.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Card màn hình MSI GeForce RTX 5060 Ti Gaming Trio OC 16GB White,1066818121,MSI,https://product.hstatic.net/200000722513/product/geforce_rtx_5060_ti_16g_gaming_trio_oc_white_box_card_49321a77bbe44947a065375653fe46f8.png,18290000.0,13534600,0.26,4.4,49,['https://product.hstatic.net/200000722513/product/geforce_rtx_5060_ti_16g_gaming_trio_oc_white_box_card_49321a77bbe44947a065375653fe46f8.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/geforce_rtx_5060_ti_16g_gaming_trio_oc_white_box_card_49321a77bbe44947a065375653fe46f8.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Card màn hình MSI GeForce RTX 5060 Ti Gaming Trio OC 16GB,1066818119,MSI,https://product.hstatic.net/200000722513/product/geforce_rtx_5060_ti_16g_gaming_trio_oc_box_card_844c87d36ba246a1b59e778f2d787cf3.png,17890000.0,13238600,0.26,0.3,296,['https://product.hstatic.net/200000722513/product/geforce_rtx_5060_ti_16g_gaming_trio_oc_box_card_844c87d36ba246a1b59e778f2d787cf3.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/geforce_rtx_5060_ti_16g_gaming_trio_oc_box_card_844c87d36ba246a1b59e778f2d787cf3.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Card màn hình MSI GeForce RTX 5060 Ti Gaming OC 8GB,1066818117,MSI,https://product.hstatic.net/200000722513/product/1024_8fd46f424a4b4191993fc03647d08e56.png,15290000.0,10550100,0.31,4.3,333,['https://product.hstatic.net/200000722513/product/1024_8fd46f424a4b4191993fc03647d08e56.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/1024_8fd46f424a4b4191993fc03647d08e56.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Card màn hình MSI GeForce RTX 5060 Ti Gaming OC 16GB,1066818114,MSI,https://product.hstatic.net/200000722513/product/1024__2__ea3451b2d7b64176987d8c375be9857e.png,17590000.0,11961200,0.32,4.7,404,['https://product.hstatic.net/200000722513/product/1024__2__ea3451b2d7b64176987d8c375be9857e.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/1024__2__ea3451b2d7b64176987d8c375be9857e.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop gaming Lenovo LOQ 15ARP9 83JC00HYVN,1066817014,LENOVO,https://product.hstatic.net/200000722513/product/ava-trang_d62e7acac1c5483d8b94ada83ab9a2f2.png,21990000.0,13413900,0.39,2.5,253,['https://product.hstatic.net/200000722513/product/ava-trang_d62e7acac1c5483d8b94ada83ab9a2f2.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/ava-trang_d62e7acac1c5483d8b94ada83ab9a2f2.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop gaming Lenovo LOQ 15ARP9 83JC00HXVN,1066817013,LENOVO,https://product.hstatic.net/200000722513/product/ava-trang_1f3369d851ff4692ab1038bca0af37be.png,20990000.0,14483100,0.31,2.7,287,['https://product.hstatic.net/200000722513/product/ava-trang_1f3369d851ff4692ab1038bca0af37be.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/ava-trang_1f3369d851ff4692ab1038bca0af37be.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
"Màn hình MSI MPG 272URX QD-OLED 27"" QD-OLED 4K 240Hz chuyên game",1066815595,MSI,https://product.hstatic.net/200000722513/product/msi_mpg_272urx_qd-oled_4k_gearvn_abe92b3d8d224d4a8a74c5014fe6bf12.jpg,34990000.0,20644100,0.41,2.6,275,['https://product.hstatic.net/200000722513/product/msi_mpg_272urx_qd-oled_4k_gearvn_abe92b3d8d224d4a8a74c5014fe6bf12.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/msi_mpg_272urx_qd-oled_4k_gearvn_abe92b3d8d224d4a8a74c5014fe6bf12.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
PC GVN Intel i7-14700F/ VGA RTX 4070 Super,1066812337,GEARVN,https://product.hstatic.net/200000722513/product/pc_gvn_coolermaster_nen_trang_website_8_c43216525f2244adb2a2cd5276e1c4b3.png,42990000.0,25794000,0.4,3.8,29,['https://product.hstatic.net/200000722513/product/pc_gvn_coolermaster_nen_trang_website_8_c43216525f2244adb2a2cd5276e1c4b3.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/pc_gvn_coolermaster_nen_trang_website_8_c43216525f2244adb2a2cd5276e1c4b3.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop gaming Gigabyte Aorus Master 16 BYH C5VNE64SH,1066800256,GIGABYTE,https://product.hstatic.net/200000722513/product/aorus-master-16-p001_dceb4f6c930343cfbbd53a39560115b7.png,99990000.0,52994700,0.47,1.4,343,['https://product.hstatic.net/200000722513/product/aorus-master-16-p001_dceb4f6c930343cfbbd53a39560115b7.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/aorus-master-16-p001_dceb4f6c930343cfbbd53a39560115b7.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
"Màn hình ViewSonic VX2758A-2K-PRO-4 27"" IPS 2K 180Hz chuyên game",1066793973,ViewSonic,https://product.hstatic.net/200000722513/product/view_vx2758a-2k-pro-4_gearvn_cc38513a304a4bcb88ffaf83d1ca7bff.jpg,4850000.0,3589000,0.26,1.1,288,['https://product.hstatic.net/200000722513/product/view_vx2758a-2k-pro-4_gearvn_cc38513a304a4bcb88ffaf83d1ca7bff.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/view_vx2758a-2k-pro-4_gearvn_cc38513a304a4bcb88ffaf83d1ca7bff.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Tai nghe Asus ROG Pelta WL RGB Black,1066770605,ASUS,https://product.hstatic.net/200000722513/product/h732__3__fd04db791f0d4aa298ff4b5123980835.png,3490000.0,2268500,0.35,4.6,14,['https://product.hstatic.net/200000722513/product/h732__3__fd04db791f0d4aa298ff4b5123980835.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/h732__3__fd04db791f0d4aa298ff4b5123980835.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop gaming Acer Nitro Lite 16 NL16 71G 71UJ,1066769070,ACER,https://product.hstatic.net/200000722513/product/acer-gaming-nitro-lite-16-nl16-7_b9c923301cac40ec96fdf625748b97ff.png,22990000.0,12644500,0.45,4.1,492,['https://product.hstatic.net/200000722513/product/acer-gaming-nitro-lite-16-nl16-7_b9c923301cac40ec96fdf625748b97ff.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/acer-gaming-nitro-lite-16-nl16-7_b9c923301cac40ec96fdf625748b97ff.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop gaming Acer Nitro Lite 16 NL16 71G 56WQ,1066769065,ACER,https://product.hstatic.net/200000722513/product/acer-gaming-nitro-lite-16-nl16-7_b824eccac58d4107b63cd0dc765f6bfd.png,20990000.0,10914800,0.48,4.9,413,['https://product.hstatic.net/200000722513/product/acer-gaming-nitro-lite-16-nl16-7_b824eccac58d4107b63cd0dc765f6bfd.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/acer-gaming-nitro-lite-16-nl16-7_b824eccac58d4107b63cd0dc765f6bfd.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop ASUS ExpertBook B1 B1402CVA NK1280,1066769062,ASUS,https://product.hstatic.net/200000722513/product/expertbook_b1_b1402_product_phot_c52b18232c29486283bb114a2faef66e.png,13490000.0,8094000,0.4,0.1,423,['https://product.hstatic.net/200000722513/product/expertbook_b1_b1402_product_phot_c52b18232c29486283bb114a2faef66e.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/expertbook_b1_b1402_product_phot_c52b18232c29486283bb114a2faef66e.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop gaming Acer Aspire 7 A715 59G 73LB,1066769057,ACER,https://product.hstatic.net/200000722513/product/gaming-aspire-7-2025-a715-59g-bi__1__e47b793ac28543efbd433c1f47b71b9a.png,22990000.0,13104300,0.43,1.0,244,['https://product.hstatic.net/200000722513/product/gaming-aspire-7-2025-a715-59g-bi__1__e47b793ac28543efbd433c1f47b71b9a.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gaming-aspire-7-2025-a715-59g-bi__1__e47b793ac28543efbd433c1f47b71b9a.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Laptop gaming Acer Aspire 7 A715 59G 57TU,1066769049,ACER,https://product.hstatic.net/200000722513/product/gaming-aspire-7-2025-a715-59g-bi__1__4344e21f6fc44b5cab9235c09173d843.png,19990000.0,10594700,0.47,2.2,9,['https://product.hstatic.net/200000722513/product/gaming-aspire-7-2025-a715-59g-bi__1__4344e21f6fc44b5cab9235c09173d843.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/gaming-aspire-7-2025-a715-59g-bi__1__4344e21f6fc44b5cab9235c09173d843.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
PC GVN Intel i5-13400F/ VGA RTX 3060 (Main H),1066760624,GEARVN,https://product.hstatic.net/200000722513/product/pc_case_xigmatek_-_26_82498939d3bc46308cf3b15fd293d616.png,15990000.0,10713300,0.33,4.7,78,['https://product.hstatic.net/200000722513/product/pc_case_xigmatek_-_26_82498939d3bc46308cf3b15fd293d616.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/pc_case_xigmatek_-_26_82498939d3bc46308cf3b15fd293d616.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
"Màn hình Samsung Odyssey G8 LS32FG812SEXXV 32"" OLED 4K 240Hz",1066755840,Samsung,https://product.hstatic.net/200000722513/product/samsung_ls32fg812sexxv_gearvn_39a963c7844f45d5a49db346b9d0095b.jpg,30990000.0,22002900,0.29,2.5,431,['https://product.hstatic.net/200000722513/product/samsung_ls32fg812sexxv_gearvn_39a963c7844f45d5a49db346b9d0095b.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/samsung_ls32fg812sexxv_gearvn_39a963c7844f45d5a49db346b9d0095b.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
"Màn hình Samsung Odyssey 3D LS27FG900XEXXV 27"" IPS 4K 165Hz",1066755835,Samsung,https://product.hstatic.net/200000722513/product/samsung_ls27fg900xexxv_gearvn_1598edbbd3c44199bab00d600a3a59f5.jpg,40990000.0,28283100,0.31,3.3,409,['https://product.hstatic.net/200000722513/product/samsung_ls27fg900xexxv_gearvn_1598edbbd3c44199bab00d600a3a59f5.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/samsung_ls27fg900xexxv_gearvn_1598edbbd3c44199bab00d600a3a59f5.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
"Màn hình cong Samsung Odyssey G9 LS49DG930 49"" OLED 2K 240Hz USBC",1066755825,Samsung,https://product.hstatic.net/200000722513/product/samsung_ls49dg930sexxv_gearvn_b475b324cf5b4d8e89855eba7d33871c.jpg,39990000.0,23194200,0.42,4.0,158,['https://product.hstatic.net/200000722513/product/samsung_ls49dg930sexxv_gearvn_b475b324cf5b4d8e89855eba7d33871c.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/samsung_ls49dg930sexxv_gearvn_b475b324cf5b4d8e89855eba7d33871c.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
"Màn hình ViewSonic XG2709 27"" IPS 180Hz Gsync chuyên game",1066746898,ViewSonic,https://product.hstatic.net/200000722513/product/view_xg2709_gearvn_9fc869bf304c4677b261a5cf6dd1aab9.jpg,3690000.0,2878200,0.22,1.8,396,['https://product.hstatic.net/200000722513/product/view_xg2709_gearvn_9fc869bf304c4677b261a5cf6dd1aab9.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/view_xg2709_gearvn_9fc869bf304c4677b261a5cf6dd1aab9.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
"Màn hình ViewSonic XG2409 24"" IPS 180Hz Gsync chuyên game",1066746839,ViewSonic,https://product.hstatic.net/200000722513/product/view_xg2409_gearvn_5b5de5b872084814b3fd6276994dac30.jpg,3090000.0,2348400,0.24,1.3,114,['https://product.hstatic.net/200000722513/product/view_xg2409_gearvn_5b5de5b872084814b3fd6276994dac30.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/view_xg2409_gearvn_5b5de5b872084814b3fd6276994dac30.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Màn hình Gaming AOPEN Fire Legend 25XV2Q F 390Hz,1066742395,Không thương hiệu,https://product.hstatic.net/200000722513/product/76830_man_hinh_gaming_acer_25xv2_59f5124f56a44b6dbada697f55057d91.png,8390000.0,5453500,0.35,2.0,411,['https://product.hstatic.net/200000722513/product/76830_man_hinh_gaming_acer_25xv2_59f5124f56a44b6dbada697f55057d91.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/76830_man_hinh_gaming_acer_25xv2_59f5124f56a44b6dbada697f55057d91.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Ram Laptop Kingston 16GB DDR5 5600 Mhz CL46 1Rx8 KVR56S46BS8-16,1066736107,Kingston,https://product.hstatic.net/200000722513/product/50206_ram_laptop_kingston_16gb_d_ae299dfd65c746b592fae094f41e68b9.png,1890000.0,1039500,0.45,2.2,245,['https://product.hstatic.net/200000722513/product/50206_ram_laptop_kingston_16gb_d_ae299dfd65c746b592fae094f41e68b9.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/50206_ram_laptop_kingston_16gb_d_ae299dfd65c746b592fae094f41e68b9.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Tay cầm Rapoo V600 SE Black,1066679804,Rapoo,https://product.hstatic.net/200000722513/product/tay-game-dare-u-khong-day-v600se-5_5a040192742e4e738aa08a4c170b4353_f1928984cc984cdba68058140be0f199.png,650000.0,364000,0.44,4.4,405,['https://product.hstatic.net/200000722513/product/tay-game-dare-u-khong-day-v600se-5_5a040192742e4e738aa08a4c170b4353_f1928984cc984cdba68058140be0f199.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/tay-game-dare-u-khong-day-v600se-5_5a040192742e4e738aa08a4c170b4353_f1928984cc984cdba68058140be0f199.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Card màn hình Colorful iGame RTX 5060 Ti Ultra W DUO OC 16GB-V,1066674555,Colorful,https://product.hstatic.net/200000722513/product/vga-colorful-igame-geforce-rtx-5060-ti-ultra-w-duo-oc-16gb-v-gddr7-01_9888184c94284fa3a1b654f8b73d5f2c.jpg,15390000.0,8310600,0.46,4.0,238,['https://product.hstatic.net/200000722513/product/vga-colorful-igame-geforce-rtx-5060-ti-ultra-w-duo-oc-16gb-v-gddr7-01_9888184c94284fa3a1b654f8b73d5f2c.jpg'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/vga-colorful-igame-geforce-rtx-5060-ti-ultra-w-duo-oc-16gb-v-gddr7-01_9888184c94284fa3a1b654f8b73d5f2c.jpg,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Tay cầm Machenike G3 v2 Tri-mode White,1066672812,Machenike,https://product.hstatic.net/200000722513/product/3_0c683a56504844639e1d5569cb9f9af6.png,790000.0,521400,0.34,0.1,380,['https://product.hstatic.net/200000722513/product/3_0c683a56504844639e1d5569cb9f9af6.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/3_0c683a56504844639e1d5569cb9f9af6.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
Tay cầm Machenike G3 v2 Tri-mode Black,1066672805,Machenike,https://product.hstatic.net/200000722513/product/4_792b29baf76e43bb96d6943023769923.png,790000.0,442400,0.44,2.0,285,['https://product.hstatic.net/200000722513/product/4_792b29baf76e43bb96d6943023769923.png'],Mô tả sản phẩm đang được cập nhật.,https://product.hstatic.net/200000722513/product/4_792b29baf76e43bb96d6943023769923.png,Hiệu suất vượt trội cho nhu cầu công việc và giải trí.,"Bảo hành 24 tháng, đổi trả trong 7 ngày."
